Year,Town,Type,Return,Exempt,MarJnt,Single,MarSep,HdHous,AGI,FedTI,VTI,NetVTax
2006,Chester,Grand Total,1630,3055,702,784,23,121,63225187,41607451,39630990,1684413.309
2006,Chittenden,Grand Total,854,1578,358,422,12,62,45467361,32137548,30487490,1527821.511
2006,Clarendon,Grand Total,1375,2573,603,656,17,99,62528512,41466939,39716900,1854038.876
2006,Colchester,Grand Total,7955,14703,3232,3928,99,696,461325885.9,324532578.8,313948331.8,16035693.11
2006,Concord,Grand Total,564,1113,252,257,12,43,19307574,11495570,11294107,427502.0783
2006,Corinth,Grand Total,679,1301,313,294,19,53,26933777,17015005,16563185,692558.5372
2006,Cornwall,Grand Total,537,1113,299,196,9,33,42790499,31984707,29153568,1634447.394
2006,Coventry,Grand Total,426,888,229,156,5,36,14994639,8914715,8739100,350805.5401
2006,Craftsbury,Grand Total,539,1035,265,236,6,32,20222405.83,12397145.01,11800526.01,502236.3225
2006,Danby,Grand Total,663,1273,317,287,10,49,27348246,17323511,16617959,742917.121
2006,Danville,Grand Total,1133,2180,553,497,13,70,55610851,38196097,37057679,1821416.81
2006,Derby,Grand Total,2319,4446,1043,1034,27,215,96323974,62316657,60108235,2829308.597
2006,Dorset,Grand Total,1078,1919,477,513,19,69,118301770,94021734,78129852,5148971.129
2006,Dover,Grand Total,723,1233,281,369,25,48,34130843,24464014,22364113,1019739.448
2006,Dummerston,Grand Total,926,1737,421,416,22,67,60742559,43235482,39334219,2019026.038
2006,Duxbury,Grand Total,630,1195,295,285,6,44,31777436,21719216,21215402,934495.8423
2006,East Haven,Grand Total,141,266,62,63,3,13,4904208,2908493,2739938,119433
2006,East Montpelier,Grand Total,1295,2484,602,561,18,114,80021849,57975868,54533466,2886604.83
2006,Eden,Grand Total,609,1150,245,294,8,62,21849085,13214461,12753716,555199.4782
2006,Elmore,Grand Total,402,799,201,168,12,21,22868079,16301413,15672687,781596.0958
2006,Enosburg,Grand Total,1343,2666,570,595,16,162,48502394,29852184,28807300,1211891.924
2006,Essex Junction,Grand Total,5658,9824,2022,3131,63,442,283629279,195276378,189966476,9037875.65
2006,Essex Town,Grand Total,4471,9438,2333,1821,33,284,345246846.5,253431925.5,240308289.5,13356376.62
2006,Fair Haven,Grand Total,1404,2615,558,667,17,162,48935119,30011030,29426886,1170156.288
2006,Fairfax,Grand Total,1963,4162,1006,779,24,154,101936696,67944902,66169320,2997220.202
2006,Fairfield,Grand Total,887,1880,438,368,8,73,40999687,28424637,27241767,1311381.519
2006,Fairlee,Grand Total,596,1049,235,301,16,44,28359496,19371513,17896080,882019.7804
2006,Fayston,Grand Total,582,1130,286,237,8,51,46367586,34967314,32429914,1719596.473
2006,Ferrisburgh,Grand Total,1359,2657,638,613,19,89,96935989,74432796,61335695,3627849.152
2006,Fletcher,Grand Total,541,1151,298,195,7,41,29741150,19973140,19055409,873411.4375
2006,Franklin,Grand Total,666,1331,316,279,5,66,27512792,17709070,17154039,744738.0635
2006,Georgia,Grand Total,1979,4301,1059,734,23,163,113454927,78133944,76441586,3799548.663
2006,Glover,Grand Total,514,1002,232,227,11,44,18645103,11665804,11360025,490530.8994
2006,Goshen,Grand Total,84,159,39,41,0,4,4325321,2892451,2873168,128637.312
2006,Grafton,Grand Total,317,608,171,129,7,10,16702940,11104635,9968673,454982.0431
2006,Granby,Grand Total,26,54,16,7,1,2,775500,404943,404943,14614
2006,Grand Isle,Grand Total,1044,1984,501,448,16,79,60704905,41419649,39754151,1987009.376
2006,Granville,Grand Total,156,266,59,82,4,11,5443617,3463663,3399335,131388.4916
2006,Greensboro,Grand Total,385,719,172,187,8,18,17309946,11601733,10565631,497021.1429
2006,Groton,Grand Total,473,982,233,195,5,40,17766445,10720019,10405826,455103.1723
2006,Guildhall,Grand Total,120,222,63,48,0,9,6382520,4540445,3967438,141953.1672
2006,Guilford,Grand Total,1078,1981,457,522,21,78,51477038.31,34757043.31,33623139.31,1378574.149
2006,Halifax,Grand Total,335,642,161,145,6,23,13608513,8325898,7933697,297491.8716
2006,Hancock,Grand Total,182,327,70,83,3,26,5862136,3448165,3412852,136680.6616
2006,Hardwick,Grand Total,1482,2842,600,707,10,165,46513349,27020311,26291640,1062141.366
2006,Hartford,Grand Total,5396,9608,2070,2726,102,498,272245729,185540979,179846034,8377993.083
2006,Hartland,Grand Total,1672,3243,797,732,24,119,96693787,66618351,61738439,3043341.056
2006,Highgate,Grand Total,1565,3190,721,657,29,158,62937169,41294220,40602160,1729706.623
2006,Hinesburg,Grand Total,2231,4302,995,1031,34,171,144131702,103467635,96893102,5035313.026
2006,Holland,Grand Total,286,609,139,114,4,29,8948758,5244633,5153600,192019.7987
2006,Hubbardton,Grand Total,311,579,147,138,2,24,16216504,11220953,11047740,569309.057
2006,Huntington,Grand Total,969,1876,451,447,10,61,50246790,34132702,33158930,1510945.121
2006,Hyde Park,Grand Total,1462,2776,628,670,18,146,70348798,47758796,45871467,2194642.991
2006,Ira,Grand Total,186,403,100,71,4,11,9838876.58,6655098,6633316,307145.5696
2006,Irasburg,Grand Total,551,1155,284,216,7,44,18991185.53,11209377,10955179,445019.9818
2006,Isle La Motte,Grand Total,262,477,119,125,3,15,10828964,6669106,6461610,242102.2941
2006,Jamaica,Grand Total,468,880,194,226,8,40,16780975,11025935,10637816,438515.8689
2006,Jay,Grand Total,214,417,103,94,0,17,8008445,5207795,4821602,201461.3006
2006,Jericho,Grand Total,2050,4116,988,902,30,130,131923721,93725118,90484423,4609807.382
2006,Jericho ID,Grand Total,448,1097,300,118,6,24,37326073,27555827,25570975,1305891.931
2006,Johnson,Grand Total,1406,2498,471,741,24,170,46765103,28552724,28119994,1183087.752
2006,Killington,Grand Total,640,956,193,409,15,23,31493629,21427623,20231832,947865.0525
2006,Kirby,Grand Total,183,373,99,67,4,13,8980498,6003172,5776573,244432.5614
2006,Landgrove,Grand Total,74,148,40,29,1,4,8479872,5828874,5404919,348763
2006,Leicester,Grand Total,496,999,261,205,5,25,23220262,15229714,14912888,749937.0545
2006,Lemington,Grand Total,46,89,23,17,1,5,1863845,1159471,1088293,46752.5423
2006,Lincoln,Grand Total,632,1269,287,277,11,57,33460134,22078989,20625141,1018127.662
2006,Londonderry,Grand Total,917,1675,398,431,16,72,48440768,33592274,30164666,1469959.789
2006,Lowell,Grand Total,372,772,175,162,7,28,10993468,6459894,6239696,243477.7486
2006,Ludlow,Grand Total,1203,1937,414,667,34,88,61431645,42508133,36348468,1774202.296
2006,Lunenburg,Grand Total,567,1153,301,209,5,52,19007964,11021515,10742229,412644.4991
2006,Lyndon,Grand Total,2640,4772,1001,1322,29,288,101143764,65297214,63567273,3099816.733
2006,Maidstone,Grand Total,76,142,41,27,0,8,3341210,2140794,2011355,86452.5692
2006,Manchester,Grand Total,2386,4204,904,1223,48,211,178606971.4,131088731,120334727,6522625.29
2006,Marlboro,Grand Total,413,777,183,184,12,34,34370548,24977263,21184923,1135597.142
2006,Marshfield,Grand Total,749,1476,330,321,14,84,32892514,22396501,21692862,986094.4196
2006,Mendon,Grand Total,593,1071,261,288,7,37,43366563,32077363,30956396,1665341.675
2006,Middlebury,Grand Total,3302,5663,1159,1823,44,276,157255898,107604081,104401862,5155488.432
2006,Middlesex,Grand Total,881,1720,422,370,11,78,48083035,33497808,32339734,1534415.337
2006,Middletown Springs,Grand Total,406,770,201,169,4,32,17437809,11160856,10807886,475707.0997
2006,Milton,Grand Total,5007,9918,2293,2136,91,487,244454506,164399579,160352555,7236196.552
2006,Monkton,Grand Total,849,1847,490,301,12,46,52445491,36346404,35083872,1750062.898
2006,Montgomery,Grand Total,570,1076,238,255,11,66,19698597,12309485,11944314,508053.7635
2006,Montpelier,Grand Total,4241,7171,1410,2365,60,406,205193303,143185998,138755894,6722799.868
2006,Moretown,Grand Total,815,1552,369,374,15,57,42548068,29298388,27916874,1339460.371
2006,Morgan,Grand Total,343,640,168,142,5,28,15637689,10407926,10016011,525023.9598
2006,Morristown,Grand Total,2698,4922,1029,1356,30,283,119886906,76789250,74446569,3676029.59
2006,Mt. Holly,Grand Total,648,1237,318,263,16,51,30539418.01,20051765,19133568,853895.2626
2006,Mt. Tabor,Grand Total,78,160,37,31,1,9,3416664,2142260,2087777,79829
2006,N. Bennington ID,Grand Total,571,1018,211,302,5,53,23344596,15064565,14413049,600652.1378
2006,New Haven,Grand Total,864,1710,421,376,12,55,43990281,30335800,28441092,1341096.383
2006,Newark,Grand Total,262,485,117,119,7,19,11197221,7587353,6622308,246953.0764
2006,Newbury,Grand Total,815,1582,386,354,13,62,34482769,22549376,21744954,960944.3686
2006,Newfane,Grand Total,883,1590,384,416,11,72,41065999,28642197,26892392,1248875.114
2006,Newport City,Grand Total,2066,3588,697,1107,30,232,70508276,43363461,42194204,1912515.691
2006,Newport Town,Grand Total,835,1594,383,369,17,66,29513711,17690519,17293294,756486.2699
2006,North Hero,Grand Total,451,836,232,192,6,21,27948537,19398647,18353539,924435.5164
2006,Northfield,Grand Total,2303,4161,901,1165,30,207,97745595.68,64151102.76,62942338.76,2793181.708
2006,Norton,Grand Total,86,140,35,43,5,3,2096551,1372719,1370979,50322.902
2006,Norwich,Grand Total,1791,3480,794,855,32,110,215831148.1,165710069.1,149191167.1,8691937.981
2006,Orange,Grand Total,555,1032,246,252,13,44,21968090,14114156,13712013,568870.5962
2006,Orleans,Grand Total,509,907,170,266,12,61,15434337,9057089,8909574,343531.3596
2006,Orwell,Grand Total,598,1219,298,232,14,54,24180380,15858661,14924208,627199.0161
2006,Panton,Grand Total,314,642,172,116,4,22,17100328.01,11491656,10763216,527302.8613
2006,Pawlet,Grand Total,712,1385,327,309,19,57,29518060,20057826,18910099,709131.4231
2006,Peacham,Grand Total,338,677,167,144,5,22,18994655,13533850,12740537,668421.6388
2006,Peru,Grand Total,199,363,92,95,3,9,13041994,9382875,8344729,412000.2499
2006,Pittsfield,Grand Total,230,420,115,107,2,6,11342542,8356896,7864552,387564.3781
2006,Pittsford,Grand Total,1552,2961,728,696,19,109,76818766.01,52423520,51623571,2491317.619
2006,Plainfield,Grand Total,760,1336,273,371,17,99,30242849,19728908.5,19115577.5,841718.0089
2006,Plymouth,Grand Total,277,484,128,133,4,12,15846044,11174117,9976598,385749.7085
2006,Pomfret,Grand Total,479,907,233,196,22,28,38474583,27578449,24722173,1445789.68
2006,Poultney,Grand Total,1441,2686,616,697,15,113,63704802,42887255,40759237,1911726.718
2006,Pownal,Grand Total,1519,2975,733,624,19,143,64720883,42318406,40007838,1220829.442
2006,Proctor,Grand Total,919,1772,403,420,11,85,39744818,25647177,25214573,1120006.12
2006,Putney,Grand Total,1277,2256,450,675,32,120,54713693,39383774,36867885,1758869.879
2006,Randolph,Grand Total,2232,4098,910,1078,48,196,94945078,61807094,60351457,2721007.966
2006,Reading,Grand Total,355,640,152,164,7,32,17841414,11889110,11266928,528918.0416
2006,Readsboro,Grand Total,354,663,158,164,4,28,12797028,8056564,7901789,232999.739
2006,Richford,Grand Total,1041,2043,429,469,17,126,31968352,18502724,18206239,732351.0453
2006,Richmond,Grand Total,2074,4132,993,915,23,143,131252405,94105932,90885193,4751576.241
2006,Ripton,Grand Total,301,580,137,136,7,21,17467638,12260373,11024287,574422.3701
2006,Rochester,Grand Total,615,1062,255,309,7,44,29237795,20075604,18896903,895558.9453
2006,Rockingham,Grand Total,2510,4589,924,1260,56,270,96412197,62341082,59479499,2719748.314
2006,Roxbury,Grand Total,316,608,146,141,5,24,13559265,8764176,8677537,374665.2828
2006,Royalton,Grand Total,1257,2241,492,642,14,109,47314849,30410487,29767659,1283990.343
2006,Rupert,Grand Total,319,592,160,141,2,16,24972502,14462839,11616005,567474.0125
2006,Rutland City,Grand Total,8308,14179,2675,4664,120,849,313556088,201704051,197214374,8785884.553
2006,Rutland Town,Grand Total,2090,3819,974,977,26,113,127640531,91420226,89095129,4823992.419
2006,Ryegate,Grand Total,590,1116,276,253,5,56,24824184,16831947,15622466,766805.3292
2006,Salisbury,Grand Total,573,1109,246,271,7,49,25134342,16310923,15796881,689901.33
2006,Sandgate,Grand Total,161,295,76,75,1,9,7585337,4766328,4353846,173831.2975
2006,Searsburg,Grand Total,32,64,14,15,0,3,815068,409764,409282,14730
2006,Shaftbury ID,Grand Total,262,586,149,89,1,23,15201198,10490252,10210918,382011.8677
2006,Shaftsbury,Grand Total,1417,2773,706,589,18,104,78319472.29,53469290.29,51435097.29,2249351.731
2006,Sharon,Grand Total,746,1409,322,351,13,60,36599475,24286543,23660292,1134754.993
2006,Sheffield,Grand Total,347,666,151,152,6,38,10632160,6272255,6200644,241439.6102
2006,Shelburne,Grand Total,3726,7065,1644,1805,55,222,458912618,356051527.3,312259218.3,20173497.18
2006,Sheldon,Grand Total,997,2052,459,426,14,98,40651903,25456422,25121210,1086582.99
2006,Shoreham,Grand Total,645,1241,306,285,12,42,30821460,21093281,19727705,933679.543
2006,Shrewsbury,Grand Total,600,1089,271,288,8,33,34006885,23897231,22512952,1201573.869
2006,South Burlington,Grand Total,9465,16272,3378,5335,124,628,660428161,488371961,465878171,27044517.13
2006,South Hero,Grand Total,908,1688,426,414,6,62,63530168,45904329,43017185,2412746.999
2006,Springfield,Grand Total,4646,8475,1849,2272,69,456,185218670,119912116,116241453,5159190.109
2006,St. Albans City,Grand Total,3401,6143,1118,1822,56,405,132291149,81716369,80627785,3526719.337
2006,St. Albans Town,Grand Total,2859,5614,1297,1258,45,259,137835873,92667805.01,90012485.01,4245815.864
2006,St. George,Grand Total,326,612,140,147,1,38,19496524,13803660,12895911,701142.639
2006,St. Johnsbury,Grand Total,3459,6415,1316,1708,38,397,130406571,82392766,80439579,3586801.957
2006,Stamford,Grand Total,382,793,214,148,3,17,19665301,13029658.01,12755854.01,209808.053
2006,Stannard,Grand Total,95,181,39,40,1,15,3683937,2424991,2056823,78710
2006,Starksboro,Grand Total,847,1706,364,388,15,80,36831632,23654130,22759240,944702.2865
2006,Stockbridge,Grand Total,340,659,157,146,6,31,14970239,9791889,9459307,390504.8405
2006,Stowe,Grand Total,2463,4218,933,1350,43,137,277682701,214898306,192732177,12474421.79
2006,Strafford,Grand Total,572,1093,269,253,8,42,35873506,25841906,24147220,1269777.872
2006,Stratton,Grand Total,194,280,59,123,8,4,11011935,7815898,7357097,357682.3621
2006,Sudbury,Grand Total,256,493,136,104,2,14,13401705,9155600,8456388,404150.5933
2006,Sunderland,Grand Total,426,815,228,165,5,28,23808389,16563730,15012825,711440.6644
2006,Sutton,Grand Total,444,880,220,179,5,40,17212910,10866513,9969921,394253.2959
2006,Swanton,Grand Total,3172,6162,1376,1424,50,322,136243655,89855143,88414131,3962560.604
2006,Thetford,Grand Total,1429,2679,636,653,31,109,81860290.01,57522879,54800467,2762696.238
2006,Tinmouth,Grand Total,275,528,135,116,3,21,12384635,8161556,7682978,352754.7914
2006,Topsham,Grand Total,566,1081,248,268,4,46,20550848,12847209,12344748,522632.0498
2006,Townshend,Grand Total,575,1055,238,276,18,43,29529879,20680091,18688862,811451.8521
2006,Troy,Grand Total,822,1572,349,383,8,82,26402630,15881784,15604407,673977.3987
2006,Tunbridge,Grand Total,635,1162,278,296,8,53,41349662,31503436,26527818,880939.3974
2006,Underhill ID,Grand Total,403,712,169,211,2,21,19925135,13654254,13275765,631412.1417
2006,Underhill Town,Grand Total,1194,2461,650,484,9,51,81035059,57338317,55417236,2786947.5
2006,Vergennes,Grand Total,1370,2437,492,736,15,127,52511767,33664892,32635051,1381435.132
2006,Vernon,Grand Total,1038,2073,503,441,12,82,50358727,33129583,32836016,1346848.194
2006,Vershire,Grand Total,332,619,150,157,2,23,14093448,8800969,8769781,376736.0563
2006,Victory,Grand Total,31,44,10,18,0,3,800908,437314,430212,14530.2134
2006,Waitsfield,Grand Total,990,1765,399,507,13,71,59685426,43406899,39919101,2127678.28
2006,Walden,Grand Total,379,806,192,147,2,38,13926693,8740047,8534669,345361.4225
2006,Wallingford,Grand Total,1127,2054,506,528,9,84,51660650,34661828,33595427,1483473.617
2006,Waltham,Grand Total,221,432,114,98,2,7,12562369,8746144,8336786,399393.7364
2006,Wardsboro,Grand Total,399,725,174,187,8,30,14801502,8914835,8549488,356534.0363
2006,Warren,Grand Total,848,1473,313,462,13,60,56228296,41486204,38044197,1983851.836
2006,Washington,Grand Total,571,1056,258,273,5,35,21516905,13713400,13423721,557599.2535
2006,Waterbury,Grand Total,2755,4991,1119,1356,59,221,157741327,112005541,109040131,5457674.409
2006,Waterford,Grand Total,617,1285,341,235,10,31,31309372,21189088,20715019,972381.2452
2006,Waterville,Grand Total,375,712,160,176,7,32,14480657,9242665,8867350,381747.4463
2006,Weathersfield,Grand Total,1414,2623,676,620,19,99,61687874,41095887,40185300,1801552.351
2006,Wells,Grand Total,592,1106,260,276,11,45,28620249,19747164,18773079,813589.0586
2006,Wells River,Grand Total,236,395,67,137,3,29,6650581,3780813,3735281,141235.45
2006,West Fairlee,Grand Total,272,532,128,107,9,28,12710093,8663012,8565554,402974.8333
2006,West Haven,Grand Total,130,238,67,56,0,7,5561142,3674083,3338436,142690
2006,West Rutland,Grand Total,1341,2385,505,700,15,121,49334974,31422396,31009569,1309648.949
2006,West Windsor,Grand Total,507,957,264,215,10,18,42260213,35335766,32784657,1325681.782
2006,Westfield,Grand Total,248,480,126,98,4,20,8611795,5116239,4895119,198603.0283
2006,Westford,Grand Total,949,1935,471,405,11,62,59362520,41986119,40372818,2047967.235
2006,Westminster,Grand Total,1460,2763,673,652,24,111,75809481,52970688,48584403,2493402.881
2006,Westmore,Grand Total,163,309,91,60,1,11,7290421,5041306,4945423,240888.0594
2006,Weston,Grand Total,301,547,144,138,2,17,23661625,17777122,15932135,807866.6089
2006,Weybridge,Grand Total,430,862,211,189,5,25,38980017,29748316,25251470,1586361.709
2006,Wheelock,Grand Total,312,618,157,129,5,21,11519181,6865754,6721202,267045.4661
2006,Whiting,Grand Total,242,435,98,128,4,12,9158910,5870560,5589989,260818.9814
2006,Whitingham,Grand Total,609,1169,293,264,7,45,26885398,17871315,17154201,713262.1683
2006,Williamstown,Grand Total,1650,3203,758,712,24,156,65623215,41791727,41274969,1712806.718
2006,Williston,Grand Total,4507,8868,2086,2075,63,283,316976604,230236494,223682146,11955081.01
2006,Wilmington,Grand Total,1077,1895,395,566,23,93,49970803.51,33873841,31303953,1433558.742
2006,Windham,Grand Total,276,498,105,136,7,28,13203316,8756193,7931153,371558.9043
2006,Windsor,Grand Total,1893,3402,690,958,37,208,71161943.72,45439195,44322163,1835107.719
2006,Winhall,Grand Total,382,701,196,163,11,12,46702182,37983314,33133142,1627218.527
2006,Winooski,Grand Total,3334,5234,833,2141,40,320,108172859,67637003,66906238,2767267.333
2006,Wolcott,Grand Total,794,1536,330,364,11,89,28374449,17302989,16753330,658644.5593
2006,Woodbury,Grand Total,432,813,198,194,8,32,19466457,13052143,12550856,563774.9198
2006,Woodford,Grand Total,182,356,90,80,6,6,7232215,4577456,4453302,151021.7164
2006,Woodstock,Grand Total,1755,3027,703,902,40,110,129870411,96583138,85902960,4420924.7
2006,Worcester,Grand Total,495,951,237,209,12,37,21166368,13926406,13608131,580639.273
2006,Suppressed,Grand Total,184,362,98,72,5,9,5986787,6128731,5696139,284503.1365
2007,Addison,Grand Total,809,1599,378,367,13,51,37418491,24848437,23422032,1058559.769
2007,Albany,Grand Total,410,825,202,168,5,35,14152136,8387051,7918861,325598.4126
2007,Alburgh,Grand Total,1061,1989,454,494,19,94,43777458,28343913,27207273,1177161.576
2007,Andover,Grand Total,228,438,120,97,5,6,13409612,9429363,8288606,340733.4339
